trial_id,target_category,real_category,image
961,foot,table,table/img_559250.jpeg
961,foot,paper,paper/img_77175.jpeg
962,foot,foot,foot/img_11804.jpeg
962,foot,ground,ground/img_244741.jpeg
962,foot,window,window/img_124518.jpeg
962,foot,hand,hand/img_254021.jpeg
963,foot,foot,foot/img_1003793.jpeg
963,foot,table,table/img_559758.jpeg
963,foot,ground,ground/img_65078.jpeg
963,foot,chair,chair/img_566631.jpeg
964,foot,foot,foot/img_351448.jpeg
964,foot,kitchen,kitchen/img_567841.jpeg
964,foot,basket,basket/img_14367.jpeg
964,foot,cat,cat/img_78435.jpeg
965,foot,foot,foot/img_11733.jpeg
965,foot,computer,computer/img_549430.jpeg
965,foot,door,door/img_144392.jpeg
965,foot,kitchen,kitchen/img_89225.jpeg
966,foot,foot,foot/img_351648.jpeg
966,foot,kitchen,kitchen/img_33424.jpeg
966,foot,door,door/img_148364.jpeg
966,foot,paper,paper/img_352446.jpeg
967,foot,foot,foot/img_351409.jpeg
967,foot,ball,ball/img_19096.jpeg
967,foot,sand,sand/img_330683.jpeg
967,foot,toy,toy/img_85285.jpeg
968,foot,foot,foot/img_11799.jpeg
968,foot,puzzle,puzzle/img_341512.jpeg
968,foot,ball,ball/img_98964.jpeg
968,foot,crib,crib/img_129025.jpeg
969,foot,foot,foot/img_1003794.jpeg
969,foot,road,road/img_141745.jpeg
969,foot,basket,basket/img_50188.jpeg
969,foot,floor,floor/img_35294.jpeg
970,foot,foot,foot/img_362013.jpeg
970,foot,chair,chair/img_372313.jpeg
970,foot,room,room/img_74621.jpeg
970,foot,hand,hand/img_95472.jpeg
971,foot,foot,foot/img_178305.jpeg
971,foot,hand,hand/img_7990.jpeg
971,foot,toy,toy/img_116306.jpeg
971,foot,basket,basket/img_37448.jpeg
972,foot,foot,foot/img_351452.jpeg
972,foot,puzzle,puzzle/img_557559.jpeg
972,foot,sand,sand/img_53498.jpeg
972,foot,basket,basket/img_14373.jpeg
973,foot,foot,foot/img_28844.jpeg
973,foot,cat,cat/img_256682.jpeg
973,foot,kitchen,kitchen/img_551266.jpeg
973,foot,computer,computer/img_1019863.jpeg
974,foot,foot,foot/img_59267.jpeg
974,foot,room,room/img_252772.jpeg
974,foot,ball,ball/img_19107.jpeg
974,foot,table,table/img_1020649.jpeg
975,foot,foot,foot/img_351409.jpeg
975,foot,floor,floor/img_553085.jpeg
975,foot,room,room/img_548931.jpeg
975,foot,puzzle,puzzle/img_332610.jpeg
976,foot,foot,foot/img_175542.jpeg
976,foot,floor,floor/img_337049.jpeg
976,foot,paper,paper/img_37241.jpeg
976,foot,hand,hand/img_94929.jpeg
977,foot,foot,foot/img_37202.jpeg
977,foot,paper,paper/img_364329.jpeg
977,foot,room,room/img_104126.jpeg
977,foot,window,window/img_356777.jpeg
978,foot,foot,foot/img_351684.jpeg
978,foot,sand,sand/img_340838.jpeg
978,foot,road,road/img_574775.jpeg
978,foot,chair,chair/img_14532.jpeg
979,foot,foot,foot/img_351488.jpeg
979,foot,computer,computer/img_549038.jpeg
979,foot,car,car/img_546743.jpeg
979,foot,road,road/img_246424.jpeg
980,foot,foot,foot/img_351638.jpeg
980,foot,door,door/img_29797.jpeg
980,foot,basket,basket/img_649.jpeg
980,foot,toy,toy/img_132431.jpeg
981,foot,foot,foot/img_351647.jpeg
981,foot,room,room/img_7205.jpeg
981,foot,crib,crib/img_1019595.jpeg
981,foot,hand,hand/img_98290.jpeg
982,foot,foot,foot/img_352760.jpeg
982,foot,room,room/img_577155.jpeg
982,foot,ground,ground/img_83092.jpeg
982,foot,road,road/img_10306.jpeg
983,foot,foot,foot/img_361969.jpeg
983,foot,basket,basket/img_334.jpeg
983,foot,car,car/img_142040.jpeg
983,foot,ground,ground/img_357352.jpeg
984,foot,foot,foot/img_351631.jpeg
984,foot,crib,crib/img_50224.jpeg
984,foot,chair,chair/img_58010.jpeg
984,foot,paper,paper/img_565611.jpeg
985,foot,foot,foot/img_565180.jpeg
985,foot,stairs,stairs/img_104946.jpeg
985,foot,cat,cat/img_371282.jpeg
985,foot,toy,toy/img_548255.jpeg
986,foot,foot,foot/img_176815.jpeg
986,foot,hand,hand/img_78763.jpeg
986,foot,window,window/img_124539.jpeg
986,foot,stairs,stairs/img_100146.jpeg
987,foot,foot,foot/img_333811.jpeg
987,foot,table,table/img_1002067.jpeg
987,foot,window,window/img_124805.jpeg
987,foot,floor,floor/img_23545.jpeg
988,foot,foot,foot/img_350264.jpeg
988,foot,window,window/img_559431.jpeg
988,foot,toy,toy/img_571.jpeg
988,foot,kitchen,kitchen/img_551281.jpeg
989,foot,foot,foot/img_561962.jpeg
989,foot,cat,cat/img_4345.jpeg
989,foot,kitchen,kitchen/img_567857.jpeg
989,foot,sand,sand/img_331359.jpeg
990,foot,foot,foot/img_339667.jpeg
990,foot,hand,hand/img_574036.jpeg
990,foot,table,table/img_568734.jpeg
990,foot,puzzle,puzzle/img_355946.jpeg
991,foot,foot,foot/img_94664.jpeg
991,foot,crib,crib/img_358025.jpeg
991,foot,sand,sand/img_339415.jpeg
991,foot,room,room/img_30000.jpeg
992,foot,foot,foot/img_561979.jpeg
992,foot,floor,floor/img_548513.jpeg
992,foot,puzzle,puzzle/img_554421.jpeg
992,foot,stairs,stairs/img_158165.jpeg
993,foot,foot,foot/img_340020.jpeg
993,foot,toy,toy/img_136773.jpeg
993,foot,cat,cat/img_100076.jpeg
993,foot,hand,hand/img_52823.jpeg
994,foot,foot,foot/img_175791.jpeg
994,foot,hand,hand/img_95637.jpeg
994,foot,basket,basket/img_68320.jpeg
994,foot,ball,ball/img_112098.jpeg
995,foot,foot,foot/img_1003798.jpeg
995,foot,crib,crib/img_349596.jpeg
995,foot,door,door/img_69089.jpeg
995,foot,toy,toy/img_139984.jpeg
996,foot,foot,foot/img_350268.jpeg
996,foot,basket,basket/img_14373.jpeg
996,foot,table,table/img_568979.jpeg
996,foot,stairs,stairs/img_354956.jpeg
997,foot,foot,foot/img_339693.jpeg
997,foot,floor,floor/img_548423.jpeg
997,foot,stairs,stairs/img_148716.jpeg
997,foot,car,car/img_137026.jpeg
998,foot,foot,foot/img_548110.jpeg
998,foot,computer,computer/img_350018.jpeg
998,foot,sand,sand/img_331150.jpeg
998,foot,window,window/img_3562.jpeg
999,foot,foot,foot/img_157647.jpeg
999,foot,basket,basket/img_653.jpeg
999,foot,kitchen,kitchen/img_89350.jpeg
999,foot,toy,toy/img_34232.jpeg
1000,ground,ground,ground/img_83042.jpeg
1000,ground,basket,basket/img_97055.jpeg
1000,ground,crib,crib/img_558229.jpeg
1000,ground,ball,ball/img_102434.jpeg
1001,ground,ground,ground/img_64297.jpeg
1001,ground,road,road/img_12966.jpeg
1001,ground,computer,computer/img_1020085.jpeg
1001,ground,paper,paper/img_364077.jpeg
1002,ground,ground,ground/img_64536.jpeg
1002,ground,toy,toy/img_101834.jpeg
1002,ground,ball,ball/img_39638.jpeg
1002,ground,window,window/img_335532.jpeg
1003,ground,ground,ground/img_357357.jpeg
1003,ground,road,road/img_246526.jpeg
1003,ground,paper,paper/img_363984.jpeg
1003,ground,sand,sand/img_340195.jpeg
1004,ground,ground,ground/img_244690.jpeg
1004,ground,car,car/img_81387.jpeg
1004,ground,crib,crib/img_166357.jpeg
1004,ground,hand,hand/img_52846.jpeg
1005,ground,ground,ground/img_564815.jpeg
1005,ground,cat,cat/img_352662.jpeg
1005,ground,chair,chair/img_14426.jpeg
1005,ground,paper,paper/img_364297.jpeg
1006,ground,ground,ground/img_64233.jpeg
1006,ground,hand,hand/img_145248.jpeg
1006,ground,basket,basket/img_29883.jpeg
1006,ground,room,room/img_33299.jpeg
1007,ground,ground,ground/img_64648.jpeg
1007,ground,computer,computer/img_251181.jpeg
1007,ground,chair,chair/img_372296.jpeg
1007,ground,toy,toy/img_17556.jpeg
1008,ground,ground,ground/img_575260.jpeg
1008,ground,sand,sand/img_339595.jpeg
1008,ground,foot,foot/img_27081.jpeg
1008,ground,table,table/img_93404.jpeg
1009,ground,ground,ground/img_132206.jpeg
1009,ground,puzzle,puzzle/img_363581.jpeg
1009,ground,car,car/img_332218.jpeg
1009,ground,hand,hand/img_559041.jpeg
1010,ground,ground,ground/img_246224.jpeg
1010,ground,puzzle,puzzle/img_557537.jpeg
1010,ground,road,road/img_94619.jpeg
1010,ground,room,room/img_114421.jpeg
1011,ground,ground,ground/img_67806.jpeg
1011,ground,ball,ball/img_85834.jpeg
1011,ground,computer,computer/img_1019906.jpeg
1011,ground,hand,hand/img_350653.jpeg
1012,ground,ground,ground/img_245628.jpeg
1012,ground,stairs,stairs/img_157742.jpeg
1012,ground,door,door/img_105981.jpeg
1012,ground,toy,toy/img_144118.jpeg
1013,ground,ground,ground/img_555284.jpeg
1013,ground,room,room/img_116567.jpeg
1013,ground,floor,floor/img_27754.jpeg
1013,ground,crib,crib/img_325145.jpeg
1014,ground,ground,ground/img_93747.jpeg
1014,ground,sand,sand/img_366932.jpeg
1014,ground,road,road/img_10227.jpeg
1014,ground,hand,hand/img_369816.jpeg
1015,ground,ground,ground/img_357352.jpeg
1015,ground,ball,ball/img_5940.jpeg
1015,ground,foot,foot/img_1003793.jpeg
1015,ground,sand,sand/img_340675.jpeg
1016,ground,ground,ground/img_65065.jpeg
1016,ground,basket,basket/img_14158.jpeg
1016,ground,computer,computer/img_350288.jpeg
1016,ground,toy,toy/img_23469.jpeg
1017,ground,ground,ground/img_177087.jpeg
1017,ground,puzzle,puzzle/img_554501.jpeg
1017,ground,ball,ball/img_89813.jpeg
1017,ground,door,door/img_338765.jpeg
1018,ground,ground,ground/img_132207.jpeg
1018,ground,puzzle,puzzle/img_557403.jpeg
1018,ground,door,door/img_136966.jpeg
1018,ground,computer,computer/img_1019822.jpeg
1019,ground,ground,ground/img_42432.jpeg
1019,ground,foot,foot/img_350266.jpeg
1019,ground,window,window/img_129692.jpeg
1019,ground,road,road/img_76035.jpeg
1020,ground,ground,ground/img_344823.jpeg
1020,ground,basket,basket/img_85886.jpeg
1020,ground,cat,cat/img_150194.jpeg
1020,ground,room,room/img_68490.jpeg
1021,ground,ground,ground/img_64536.jpeg
1021,ground,car,car/img_1580.jpeg
1021,ground,stairs,stairs/img_148399.jpeg
1021,ground,sand,sand/img_340828.jpeg
1022,ground,ground,ground/img_575283.jpeg
1022,ground,foot,foot/img_350265.jpeg
1022,ground,hand,hand/img_178670.jpeg
1022,ground,crib,crib/img_14453.jpeg
1023,ground,ground,ground/img_245180.jpeg
1023,ground,basket,basket/img_14367.jpeg
1023,ground,kitchen,kitchen/img_1002340.jpeg
1023,ground,hand,hand/img_78757.jpeg
1024,ground,ground,ground/img_68511.jpeg
1024,ground,foot,foot/img_157664.jpeg
1024,ground,puzzle,puzzle/img_1003595.jpeg
1024,ground,basket,basket/img_250999.jpeg
1025,ground,ground,ground/img_357353.jpeg
1025,ground,floor,floor/img_356006.jpeg
1025,ground,foot,foot/img_163584.jpeg
1025,ground,room,room/img_74662.jpeg
1026,ground,ground,ground/img_157631.jpeg
1026,ground,toy,toy/img_4204.jpeg
1026,ground,ball,ball/img_52462.jpeg
1026,ground,room,room/img_88321.jpeg
1027,ground,ground,ground/img_177138.jpeg
1027,ground,window,window/img_559431.jpeg
1027,ground,basket,basket/img_18973.jpeg
1027,ground,door,door/img_106011.jpeg
1028,ground,ground,ground/img_83072.jpeg
1028,ground,table,table/img_169308.jpeg
1028,ground,paper,paper/img_352469.jpeg
1028,ground,room,room/img_551998.jpeg
1029,ground,ground,ground/img_64756.jpeg
1029,ground,car,car/img_546795.jpeg
1029,ground,sand,sand/img_331390.jpeg
1029,ground,chair,chair/img_100212.jpeg
1030,ground,ground,ground/img_65005.jpeg
1030,ground,sand,sand/img_53468.jpeg
1030,ground,room,room/img_548805.jpeg
1030,ground,table,table/img_115755.jpeg
1031,ground,ground,ground/img_245124.jpeg
1031,ground,cat,cat/img_4344.jpeg
1031,ground,hand,hand/img_65972.jpeg
1031,ground,ball,ball/img_152286.jpeg
1032,ground,ground,ground/img_93745.jpeg
1032,ground,paper,paper/img_554987.jpeg
1032,ground,window,window/img_1002122.jpeg
1032,ground,computer,computer/img_350140.jpeg
1033,ground,ground,ground/img_64547.jpeg
1033,ground,kitchen,kitchen/img_114948.jpeg
1033,ground,toy,toy/img_82783.jpeg
1033,ground,ball,ball/img_246963.jpeg
1034,ground,ground,ground/img_105150.jpeg
1034,ground,foot,foot/img_178308.jpeg
1034,ground,cat,cat/img_4711.jpeg
1034,ground,door,door/img_64216.jpeg
1035,ground,ground,ground/img_148024.jpeg
1035,ground,cat,cat/img_3865.jpeg
1035,ground,foot,foot/img_548110.jpeg
1035,ground,car,car/img_62811.jpeg
1036,ground,ground,ground/img_104965.jpeg
1036,ground,computer,computer/img_250946.jpeg
1036,ground,cat,cat/img_577343.jpeg
1036,ground,hand,hand/img_350781.jpeg
1037,ground,ground,ground/img_555220.jpeg
1037,ground,toy,toy/img_127300.jpeg
1037,ground,puzzle,puzzle/img_557405.jpeg
1037,ground,room,room/img_101695.jpeg
1038,ground,ground,ground/img_245730.jpeg
1038,ground,car,car/img_330159.jpeg
1038,ground,foot,foot/img_176495.jpeg
1038,ground,hand,hand/img_93947.jpeg
1039,ground,ground,ground/img_244691.jpeg
1039,ground,floor,floor/img_166334.jpeg
1039,ground,door,door/img_15472.jpeg
1039,ground,sand,sand/img_339740.jpeg
1040,ground,ground,ground/img_555212.jpeg
1040,ground,chair,chair/img_88134.jpeg
1040,ground,room,room/img_101537.jpeg
1040,ground,floor,floor/img_75528.jpeg
1041,ground,ground,ground/img_158067.jpeg
1041,ground,table,table/img_167408.jpeg
1041,ground,stairs,stairs/img_148631.jpeg
1041,ground,chair,chair/img_88074.jpeg
1042,ground,ground,ground/img_158175.jpeg
1042,ground,toy,toy/img_122173.jpeg
1042,ground,puzzle,puzzle/img_1003519.jpeg
1042,ground,table,table/img_559568.jpeg
1043,ground,ground,ground/img_244919.jpeg
1043,ground,floor,floor/img_253068.jpeg
1043,ground,foot,foot/img_148282.jpeg
1043,ground,kitchen,kitchen/img_145670.jpeg
1044,ground,ground,ground/img_12283.jpeg
1044,ground,toy,toy/img_3641.jpeg
1044,ground,room,room/img_88702.jpeg
1044,ground,kitchen,kitchen/img_99506.jpeg
1045,ground,ground,ground/img_554357.jpeg
1045,ground,car,car/img_362841.jpeg
1045,ground,paper,paper/img_334648.jpeg
1045,ground,crib,crib/img_14454.jpeg
1046,ground,ground,ground/img_245945.jpeg
1046,ground,crib,crib/img_558545.jpeg
1046,ground,door,door/img_69056.jpeg
1046,ground,chair,chair/img_88161.jpeg
1047,ground,ground,ground/img_65417.jpeg
1047,ground,road,road/img_246365.jpeg
1047,ground,sand,sand/img_339008.jpeg
1047,ground,table,table/img_9980.jpeg
1048,ground,ground,ground/img_554167.jpeg
1048,ground,car,car/img_356471.jpeg
1048,ground,toy,toy/img_99071.jpeg
1048,ground,computer,computer/img_351332.jpeg
1049,ground,ground,ground/img_66155.jpeg
1049,ground,basket,basket/img_326.jpeg
1049,ground,road,road/img_81492.jpeg
1049,ground,car,car/img_332220.jpeg
1050,ground,ground,ground/img_344634.jpeg
1050,ground,foot,foot/img_557680.jpeg
1050,ground,road,road/img_95959.jpeg
1050,ground,car,car/img_144825.jpeg
1051,ground,ground,ground/img_575284.jpeg
1051,ground,basket,basket/img_345.jpeg
1051,ground,table,table/img_5688.jpeg
1051,ground,kitchen,kitchen/img_114897.jpeg
1052,ground,ground,ground/img_244799.jpeg
1052,ground,stairs,stairs/img_100073.jpeg
1052,ground,chair,chair/img_1020343.jpeg
1052,ground,room,room/img_123517.jpeg
1053,ground,ground,ground/img_64553.jpeg
1053,ground,hand,hand/img_96307.jpeg
1053,ground,computer,computer/img_549201.jpeg
1053,ground,cat,cat/img_344811.jpeg
1054,ground,ground,ground/img_245310.jpeg
1054,ground,paper,paper/img_565318.jpeg
1054,ground,toy,toy/img_84081.jpeg
1054,ground,floor,floor/img_35306.jpeg
1055,ground,ground,ground/img_244682.jpeg
1055,ground,sand,sand/img_331119.jpeg
1055,ground,paper,paper/img_360927.jpeg
1055,ground,hand,hand/img_34885.jpeg
1056,ground,ground,ground/img_66148.jpeg
1056,ground,hand,hand/img_7922.jpeg
1056,ground,floor,floor/img_170451.jpeg
1056,ground,basket,basket/img_250997.jpeg
1057,ground,ground,ground/img_244764.jpeg
1057,ground,computer,computer/img_549477.jpeg
1057,ground,road,road/img_11186.jpeg
1057,ground,kitchen,kitchen/img_571732.jpeg
1058,ground,ground,ground/img_44550.jpeg
1058,ground,floor,floor/img_253484.jpeg
1058,ground,hand,hand/img_96331.jpeg
1058,ground,cat,cat/img_117200.jpeg
1059,ground,ground,ground/img_12261.jpeg
1059,ground,road,road/img_13567.jpeg
1059,ground,sand,sand/img_554274.jpeg
1059,ground,crib,crib/img_558843.jpeg
1060,ground,ground,ground/img_105201.jpeg
1060,ground,basket,basket/img_251004.jpeg
1060,ground,chair,chair/img_115836.jpeg
1060,ground,window,window/img_43424.jpeg
1061,ground,ground,ground/img_245976.jpeg
1061,ground,door,door/img_113566.jpeg
1061,ground,kitchen,kitchen/img_114898.jpeg
1061,ground,room,room/img_128346.jpeg
1062,ground,ground,ground/img_46411.jpeg
1062,ground,computer,computer/img_351594.jpeg
1062,ground,stairs,stairs/img_117119.jpeg
1062,ground,car,car/img_29345.jpeg
1063,ground,ground,ground/img_44544.jpeg
1063,ground,ball,ball/img_37493.jpeg
1063,ground,hand,hand/img_178612.jpeg
1063,ground,stairs,stairs/img_157896.jpeg
1064,ground,ground,ground/img_12326.jpeg
1064,ground,foot,foot/img_175789.jpeg
1064,ground,hand,hand/img_111054.jpeg
1064,ground,chair,chair/img_252901.jpeg
1065,ground,ground,ground/img_244914.jpeg
1065,ground,car,car/img_64525.jpeg
1065,ground,crib,crib/img_50254.jpeg
1065,ground,computer,computer/img_549306.jpeg
1066,ground,ground,ground/img_148438.jpeg
1066,ground,puzzle,puzzle/img_363588.jpeg
1066,ground,cat,cat/img_117151.jpeg
1066,ground,chair,chair/img_115832.jpeg
1067,ground,ground,ground/img_64400.jpeg
1067,ground,car,car/img_98609.jpeg
1067,ground,kitchen,kitchen/img_33419.jpeg
1067,ground,foot,foot/img_350477.jpeg
1068,ground,ground,ground/img_64953.jpeg
1068,ground,hand,hand/img_68042.jpeg
1068,ground,cat,cat/img_3934.jpeg
1068,ground,paper,paper/img_565294.jpeg
1069,ground,ground,ground/img_245040.jpeg
1069,ground,sand,sand/img_340194.jpeg
1069,ground,kitchen,kitchen/img_89419.jpeg
1069,ground,window,window/img_139776.jpeg
1070,ground,ground,ground/img_83067.jpeg
1070,ground,room,room/img_572855.jpeg
1070,ground,road,road/img_76030.jpeg
1070,ground,sand,sand/img_366920.jpeg
1071,ground,ground,ground/img_148022.jpeg
1071,ground,door,door/img_362370.jpeg
1071,ground,room,room/img_551853.jpeg
1071,ground,foot,foot/img_561980.jpeg
1072,ground,ground,ground/img_83112.jpeg
1072,ground,computer,computer/img_350856.jpeg
1072,ground,cat,cat/img_104100.jpeg
1072,ground,hand,hand/img_78762.jpeg
1073,ground,ground,ground/img_93748.jpeg
1073,ground,crib,crib/img_335500.jpeg
1073,ground,table,table/img_167394.jpeg
1073,ground,foot,foot/img_351716.jpeg
1074,ground,ground,ground/img_108884.jpeg
1074,ground,window,window/img_163387.jpeg
1074,ground,puzzle,puzzle/img_557313.jpeg
1074,ground,cat,cat/img_329301.jpeg
1075,ground,ground,ground/img_106929.jpeg
1075,ground,table,table/img_559395.jpeg
1075,ground,car,car/img_144827.jpeg
1075,ground,sand,sand/img_564787.jpeg
1076,ground,ground,ground/img_64295.jpeg
1076,ground,basket,basket/img_250999.jpeg
1076,ground,foot,foot/img_1003792.jpeg
1076,ground,hand,hand/img_340932.jpeg
1077,ground,ground,ground/img_12303.jpeg
1077,ground,crib,crib/img_129020.jpeg
1077,ground,road,road/img_10204.jpeg
1077,ground,stairs,stairs/img_93322.jpeg
1078,ground,ground,ground/img_177121.jpeg
1078,ground,computer,computer/img_350214.jpeg
1078,ground,floor,floor/img_110463.jpeg
1078,ground,window,window/img_128794.jpeg
1079,ground,ground,ground/img_65088.jpeg
1079,ground,door,door/img_105939.jpeg
1079,ground,computer,computer/img_549337.jpeg
1079,ground,crib,crib/img_129028.jpeg
1080,ground,ground,ground/img_245923.jpeg
1080,ground,floor,floor/img_117049.jpeg
1080,ground,crib,crib/img_327619.jpeg
1080,ground,window,window/img_3561.jpeg
1081,ground,ground,ground/img_357347.jpeg
1081,ground,chair,chair/img_167293.jpeg
1081,ground,stairs,stairs/img_352669.jpeg
1081,ground,table,table/img_1000737.jpeg
1082,ground,ground,ground/img_59244.jpeg
1082,ground,sand,sand/img_554271.jpeg
1082,ground,basket,basket/img_72630.jpeg
1082,ground,foot,foot/img_175810.jpeg
1083,ground,ground,ground/img_554355.jpeg
1083,ground,road,road/img_10387.jpeg
1083,ground,stairs,stairs/img_176706.jpeg
1083,ground,ball,ball/img_143842.jpeg
1084,ground,ground,ground/img_66154.jpeg
1084,ground,toy,toy/img_13933.jpeg
1084,ground,crib,crib/img_558552.jpeg
1084,ground,window,window/img_124705.jpeg
1085,ground,ground,ground/img_575116.jpeg
1085,ground,crib,crib/img_558506.jpeg
1085,ground,computer,computer/img_350779.jpeg
1085,ground,cat,cat/img_168855.jpeg
1086,ground,ground,ground/img_177088.jpeg
1086,ground,crib,crib/img_558323.jpeg
1086,ground,stairs,stairs/img_157913.jpeg
1086,ground,computer,computer/img_1019862.jpeg
1087,ground,ground,ground/img_357385.jpeg
1087,ground,table,table/img_559256.jpeg
1087,ground,paper,paper/img_37301.jpeg
1087,ground,room,room/img_577178.jpeg
1088,ground,ground,ground/img_12327.jpeg
1088,ground,ball,ball/img_60349.jpeg
1088,ground,road,road/img_29385.jpeg
1088,ground,toy,toy/img_72777.jpeg
1089,ground,ground,ground/img_65070.jpeg
1089,ground,foot,foot/img_364651.jpeg
1089,ground,kitchen,kitchen/img_99517.jpeg
1089,ground,car,car/img_142025.jpeg
1090,ground,ground,ground/img_554316.jpeg
1090,ground,crib,crib/img_129009.jpeg
1090,ground,stairs,stairs/img_176703.jpeg
1090,ground,puzzle,puzzle/img_363325.jpeg
1091,ground,ground,ground/img_245033.jpeg
1091,ground,car,car/img_13386.jpeg
1091,ground,ball,ball/img_50900.jpeg
1091,ground,paper,paper/img_361101.jpeg
1092,ground,ground,ground/img_12303.jpeg
1092,ground,road,road/img_70430.jpeg
1092,ground,toy,toy/img_110128.jpeg
1092,ground,computer,computer/img_350235.jpeg
1093,ground,ground,ground/img_127928.jpeg
1093,ground,sand,sand/img_331154.jpeg
1093,ground,road,road/img_11034.jpeg
1093,ground,puzzle,puzzle/img_332811.jpeg
1094,ground,ground,ground/img_64632.jpeg
1094,ground,kitchen,kitchen/img_89795.jpeg
1094,ground,hand,hand/img_178612.jpeg
1094,ground,toy,toy/img_47215.jpeg
1095,ground,ground,ground/img_65085.jpeg
1095,ground,car,car/img_362333.jpeg
1095,ground,window,window/img_372083.jpeg
1095,ground,cat,cat/img_349914.jpeg
1096,ground,ground,ground/img_245035.jpeg
1096,ground,computer,computer/img_549525.jpeg
1096,ground,crib,crib/img_558159.jpeg
1096,ground,room,room/img_46173.jpeg
1097,ground,ground,ground/img_245310.jpeg
1097,ground,table,table/img_110754.jpeg
1097,ground,basket,basket/img_72634.jpeg
1097,ground,sand,sand/img_339629.jpeg
1098,ground,ground,ground/img_158185.jpeg
1098,ground,ball,ball/img_89807.jpeg
1098,ground,cat,cat/img_344862.jpeg
1098,ground,paper,paper/img_83800.jpeg
1099,ground,ground,ground/img_132201.jpeg
1099,ground,foot,foot/img_548649.jpeg
1099,ground,road,road/img_330233.jpeg
1099,ground,floor,floor/img_561852.jpeg
1100,hand,hand,hand/img_178135.jpeg
1100,hand,ground,ground/img_554326.jpeg
1100,hand,chair,chair/img_372029.jpeg
1100,hand,cat,cat/img_7020.jpeg
1101,hand,hand,hand/img_178611.jpeg
1101,hand,window,window/img_372135.jpeg
1101,hand,paper,paper/img_360938.jpeg
1101,hand,cat,cat/img_4344.jpeg
1102,hand,hand,hand/img_178058.jpeg
1102,hand,chair,chair/img_167766.jpeg
1102,hand,room,room/img_106360.jpeg
1102,hand,floor,floor/img_1002152.jpeg
1103,hand,hand,hand/img_7963.jpeg
1103,hand,car,car/img_35112.jpeg
1103,hand,stairs,stairs/img_550747.jpeg
1103,hand,toy,toy/img_82837.jpeg
1104,hand,hand,hand/img_7998.jpeg
1104,hand,door,door/img_29809.jpeg
1104,hand,sand,sand/img_339308.jpeg
1104,hand,floor,floor/img_139630.jpeg
1105,hand,hand,hand/img_77257.jpeg
1105,hand,computer,computer/img_1020264.jpeg
1105,hand,table,table/img_559868.jpeg
1105,hand,basket,basket/img_334.jpeg
1106,hand,hand,hand/img_113872.jpeg
1106,hand,puzzle,puzzle/img_341822.jpeg
1106,hand,kitchen,kitchen/img_571892.jpeg
1106,hand,foot,foot/img_558308.jpeg
1107,hand,hand,hand/img_93275.jpeg
1107,hand,window,window/img_365621.jpeg
1107,hand,car,car/img_183004.jpeg
1107,hand,chair,chair/img_172646.jpeg
1108,hand,hand,hand/img_178231.jpeg
1108,hand,crib,crib/img_50205.jpeg
1108,hand,road,road/img_10227.jpeg
1108,hand,toy,toy/img_6274.jpeg
1109,hand,hand,hand/img_146843.jpeg
1109,hand,road,road/img_13534.jpeg
1109,hand,stairs,stairs/img_150246.jpeg
1109,hand,chair,chair/img_337054.jpeg
1110,hand,hand,hand/img_96313.jpeg
1110,hand,chair,chair/img_72653.jpeg
1110,hand,foot,foot/img_11792.jpeg
1110,hand,cat,cat/img_99404.jpeg
1111,hand,hand,hand/img_111051.jpeg
1111,hand,road,road/img_81582.jpeg
1111,hand,table,table/img_36612.jpeg
1111,hand,sand,sand/img_331150.jpeg
1112,hand,hand,hand/img_257738.jpeg
1112,hand,table,table/img_69594.jpeg
1112,hand,window,window/img_372463.jpeg
1112,hand,room,room/img_101494.jpeg
1113,hand,hand,hand/img_63537.jpeg
1113,hand,puzzle,puzzle/img_332704.jpeg
1113,hand,basket,basket/img_50189.jpeg
1113,hand,ball,ball/img_132082.jpeg
1114,hand,hand,hand/img_350621.jpeg
1114,hand,toy,toy/img_33173.jpeg
1114,hand,crib,crib/img_325190.jpeg
1114,hand,foot,foot/img_148284.jpeg
1115,hand,hand,hand/img_1003690.jpeg
1115,hand,room,room/img_117347.jpeg
1115,hand,foot,foot/img_553126.jpeg
1115,hand,car,car/img_94333.jpeg
1116,hand,hand,hand/img_95104.jpeg
1116,hand,paper,paper/img_37883.jpeg
1116,hand,crib,crib/img_558064.jpeg
1116,hand,room,room/img_6472.jpeg
1117,hand,hand,hand/img_63534.jpeg
1117,hand,cat,cat/img_121103.jpeg
1117,hand,paper,paper/img_334596.jpeg
1117,hand,crib,crib/img_558554.jpeg
1118,hand,hand,hand/img_34858.jpeg
1118,hand,foot,foot/img_252349.jpeg
1118,hand,table,table/img_559509.jpeg
1118,hand,car,car/img_177213.jpeg
1119,hand,hand,hand/img_559041.jpeg
1119,hand,table,table/img_28733.jpeg
1119,hand,sand,sand/img_53460.jpeg
1119,hand,stairs,stairs/img_148188.jpeg
1120,hand,hand,hand/img_548188.jpeg
1120,hand,paper,paper/img_361078.jpeg
1120,hand,cat,cat/img_104101.jpeg
1120,hand,sand,sand/img_340500.jpeg
1121,hand,hand,hand/img_252865.jpeg
1121,hand,basket,basket/img_309.jpeg
1121,hand,kitchen,kitchen/img_103222.jpeg
1121,hand,computer,computer/img_549762.jpeg
1122,hand,hand,hand/img_350642.jpeg
1122,hand,ball,ball/img_32024.jpeg
1122,hand,stairs,stairs/img_1001894.jpeg
